,time,pos,SO2,NO2,PM10,PM2.5,O3,CO,T,H,P,WS,WD
9888,2020-06-06 12:00:00,监测点C,9.0,58.0,78.0,58.0,53.0,0.645,29.2,76,1001.7,1.2,299.3
9889,2020-06-06 13:00:00,监测点C,8.0,50.0,82.0,65.0,107.0,0.622,29.8,74,1001.1,1.6,289.5
9890,2020-06-06 14:00:00,监测点C,6.0,46.0,72.0,66.0,154.0,0.625,30.3,73,1000.2,1.6,288.6
9891,2020-06-06 15:00:00,监测点C,6.0,41.0,81.0,55.0,134.0,0.63,29.7,78,999.3,2.7,213.7
9892,2020-06-06 16:00:00,监测点C,191.0,20.0,40.0,23.0,94.0,0.447,25.8,90,999.5,2.7,213.4
9893,2020-06-06 17:00:00,监测点C,8.0,19.0,46.4009011368995,10.0,92.0,0.427,24.1,94,999.8,2.2,212.7
9894,2020-06-06 18:00:00,监测点C,6.0,23.0,1.0,6.0,144.0,0.467,24.5,93,1000.2,1.8,298.4
9895,2020-06-06 19:00:00,监测点C,6.0,24.0,2.0,6.0,51.0,0.492,25.2,90,1000.7,1.5,342.6
9896,2020-06-06 20:00:00,监测点C,5.0,20.0,10.0,6.0,49.0,0.457,24.6,92,1000.6,0.9,349.8
9897,2020-06-06 21:00:00,监测点C,5.0,22.0,4.0,5.0,46.0,0.37,24.7,92,1001.2,0.9,154.4
9898,2020-06-06 22:00:00,监测点C,5.0,26.0,8.0,5.0,41.0,0.576,25.2,90,1001.8,1.3,184.7
9899,2020-06-06 23:00:00,监测点C,5.0,24.0,12.0,5.0,35.0,0.463,24.8,92,1002.0,2.7,196.0
9900,2020-06-07 00:00:00,监测点C,5.0,19.0,6.0,3.0,38.0,0.414,24.4,92,1001.6,2.0,193.7
9901,2020-06-07 01:00:00,监测点C,5.0,17.0,11.0,2.0,40.0,0.382,24.5,92,1000.7,1.5,192.7
9902,2020-06-07 02:00:00,监测点C,5.0,17.0,12.0,1.0,38.0,0.392,24.7,92,999.9,0.7,183.8
9903,2020-06-07 03:00:00,监测点C,5.0,20.0,12.0,2.0,29.0,0.429,24.9,92,999.4,0.8,183.5
9904,2020-06-07 04:00:00,监测点C,5.0,22.0,15.0,2.0,23.0,0.435,25.0,92,999.8,0.8,179.7
9905,2020-06-07 05:00:00,监测点C,5.0,25.0,19.0,4.0,16.0,0.442,24.9,93,999.8,0.5,179.2
9906,2020-06-07 06:00:00,监测点C,5.0,31.0,14.0,5.0,7.0,0.47,24.9,94,999.7,0.9,72.3
9907,2020-06-07 07:00:00,监测点C,5.0,37.0,24.0,6.0,4.0,0.526,24.9,94,999.4,0.8,290.8
9908,2020-06-07 08:00:00,监测点C,5.0,36.0,26.0,6.0,4.0,0.616,24.6,94,999.3,1.0,296.4
9909,2020-06-07 09:00:00,监测点C,5.0,35.0,26.0,8.0,6.0,0.614,24.3,94,999.7,0.9,247.0
9910,2020-06-07 10:00:00,监测点C,5.0,32.0,21.0,11.0,17.0,0.618,24.7,93,999.6,0.6,210.9
9911,2020-06-07 11:00:00,监测点C,5.0,37.0,32.0,17.0,21.0,0.691,26.6,87,999.7,0.7,188.0
9912,2020-06-07 12:00:00,监测点C,5.0,50.0,42.0,29.0,22.0,0.758,27.2,87,999.8,0.5,354.9
9913,2020-06-07 13:00:00,监测点C,5.0,49.0,48.0,30.0,22.0,0.74,27.0,89,999.4,0.9,20.0
9914,2020-06-07 14:00:00,监测点C,6.0,52.0,49.0,35.0,29.0,0.719,27.3,89,999.1,0.7,29.1
9915,2020-06-07 15:00:00,监测点C,5.0,52.0,50.0,37.0,39.0,0.7,27.4,90,998.6,1.0,334.6
9916,2020-06-07 16:00:00,监测点C,5.0,33.0,42.0,28.0,73.0,0.514,27.3,88,997.8,1.8,312.6
9917,2020-06-07 17:00:00,监测点C,5.0,32.0,33.0,24.0,73.0,0.516,27.4,87,997.3,1.2,303.1
9918,2020-06-07 18:00:00,监测点C,5.0,36.0,24.0,23.0,60.0,0.603,27.5,86,997.3,0.9,245.0
9919,2020-06-07 19:00:00,监测点C,5.0,40.0,42.0,25.0,35.0,0.725,27.0,89,997.4,2.0,187.7
9920,2020-06-07 20:00:00,监测点C,6.0,30.0,30.0,17.0,30.0,0.536,26.0,90,997.7,2.7,196.5
9921,2020-06-07 21:00:00,监测点C,5.0,23.0,15.0,12.0,38.0,0.5,25.5,91,998.4,2.3,189.6
9922,2020-06-07 22:00:00,监测点C,5.0,23.0,6.0,9.0,38.0,0.489,25.5,91,998.9,1.7,168.4
9923,2020-06-07 23:00:00,监测点C,5.0,21.0,13.0,9.0,39.0,0.448,25.2,92,999.1,2.7,189.0
9924,2020-06-08 00:00:00,监测点C,5.0,14.0,7.0,7.0,54.0,0.355,24.6,92,999.4,3.2,207.3
9925,2020-06-08 01:00:00,监测点C,5.0,12.0,46.4009011368995,5.0,64.0,0.344,23.6,94,999.0,2.3,217.5
9926,2020-06-08 02:00:00,监测点C,5.0,11.0,46.4009011368995,4.0,68.0,0.332,22.6,94,998.4,1.6,197.1
9927,2020-06-08 03:00:00,监测点C,4.0,13.0,2.0,5.0,61.0,0.349,23.2,92,998.3,1.8,189.7
9928,2020-06-08 04:00:00,监测点C,5.0,16.0,1.0,3.0,51.0,0.338,23.4,93,998.0,1.3,188.4
9929,2020-06-08 05:00:00,监测点C,4.0,16.0,2.0,3.0,46.0,0.356,23.6,93,998.0,1.3,178.0
9930,2020-06-08 06:00:00,监测点C,4.0,18.0,8.0,3.0,38.0,0.378,23.5,93,998.3,1.4,181.2
9931,2020-06-08 07:00:00,监测点C,4.0,19.0,7.0,3.0,36.0,0.399,23.5,93,998.9,1.5,190.9
9932,2020-06-08 08:00:00,监测点C,5.0,23.0,13.0,4.0,36.0,0.531,23.6,93,999.6,1.2,197.1
9933,2020-06-08 09:00:00,监测点C,5.0,23.0,8.0,4.0,36.0,0.585,23.9,92,1000.2,1.4,177.5
9934,2020-06-08 10:00:00,监测点C,5.0,22.0,16.0,5.0,38.0,0.518,24.3,91,1000.4,1.5,195.5
9935,2020-06-08 11:00:00,监测点C,5.0,21.0,18.0,6.0,37.0,0.474,25.0,90,1000.6,1.9,193.2
9936,2020-06-08 12:00:00,监测点C,5.0,21.0,14.0,6.0,35.0,0.506,25.5,89,1000.4,1.4,197.2
9937,2020-06-08 13:00:00,监测点C,5.0,22.0,20.0,6.0,33.0,0.517,25.3,90,1000.5,1.6,179.8
9938,2020-06-08 14:00:00,监测点C,5.0,20.0,14.0,6.0,33.0,0.488,25.3,91,1000.2,1.9,186.3
9939,2020-06-08 15:00:00,监测点C,5.0,23.0,12.0,7.0,37.0,0.544,26.4,88,999.5,1.4,191.3
9940,2020-06-08 16:00:00,监测点C,5.0,30.0,27.0,11.0,39.0,0.567,26.9,89,999.0,1.7,157.2
9941,2020-06-08 17:00:00,监测点C,5.0,40.0,32.0,16.0,36.0,0.723,26.3,92,998.8,1.0,234.6
9942,2020-06-08 18:00:00,监测点C,5.0,37.0,23.0,16.0,46.0,0.638,26.0,91,998.9,1.8,243.7
9943,2020-06-08 19:00:00,监测点C,5.0,32.0,23.0,15.0,42.0,0.684,25.8,91,999.3,1.1,216.4
9944,2020-06-08 20:00:00,监测点C,5.0,34.0,28.0,16.0,32.0,0.713,25.5,92,1000.1,0.9,174.1
9945,2020-06-08 21:00:00,监测点C,4.0,33.0,25.0,18.0,29.0,0.737,25.4,92,1000.0,1.0,193.9
9946,2020-06-08 22:00:00,监测点C,5.0,33.0,23.0,18.0,24.0,0.607,25.4,92,1000.4,1.0,185.7
9947,2020-06-08 23:00:00,监测点C,5.0,38.0,23.0,20.0,14.0,0.712,25.5,92,1001.0,0.8,157.2
9948,2020-06-09 00:00:00,监测点C,5.0,39.0,26.0,20.0,10.0,0.628,25.2,93,1001.2,0.9,20.6
9949,2020-06-09 01:00:00,监测点C,5.0,45.0,93.0,21.0,4.0,0.599,25.0,94,1000.7,0.5,49.9
9950,2020-06-09 02:00:00,监测点C,5.0,48.0,18.0,23.0,2.0,0.68,25.2,94,1000.3,0.6,153.9
9951,2020-06-09 03:00:00,监测点C,5.0,44.0,32.0,24.0,1.0,0.739,25.2,94,1000.0,0.6,68.7
9952,2020-06-09 04:00:00,监测点C,5.0,46.0,29.0,23.0,1.0,0.628,24.6,95,999.8,0.6,22.6
9953,2020-06-09 05:00:00,监测点C,5.0,46.0,36.0,24.0,1.0,0.629,24.7,95,999.8,0.9,39.6
9954,2020-06-09 06:00:00,监测点C,6.0,46.0,43.0,28.0,1.0,0.662,24.8,95,999.8,1.2,6.4
9955,2020-06-09 07:00:00,监测点C,7.0,46.0,46.0,30.0,1.0,0.734,24.9,95,1000.3,1.1,7.7
9956,2020-06-09 08:00:00,监测点C,8.0,46.0,60.0,31.0,3.0,1.052,24.9,96,1000.7,0.5,53.2
9957,2020-06-09 09:00:00,监测点C,7.0,48.0,56.0,32.0,4.0,1.658,25.0,96,1001.6,0.4,186.7
9958,2020-06-09 10:00:00,监测点C,6.0,40.0,51.0,28.0,12.0,1.02,26.3,91,1002.2,1.0,265.4
9959,2020-06-09 11:00:00,监测点C,6.0,33.0,44.0,25.0,24.0,0.624,27.9,86,1002.2,1.3,309.9
9960,2020-06-09 12:00:00,监测点C,5.0,29.0,39.0,25.0,32.0,0.552,28.7,84,1001.8,1.4,332.2
9961,2020-06-09 13:00:00,监测点C,5.0,31.0,46.0,30.0,51.0,0.559,29.4,82,1001.4,1.6,314.0
9962,2020-06-09 14:00:00,监测点C,5.0,32.0,44.0,36.0,78.0,0.564,30.3,79,1000.8,1.9,291.6
9963,2020-06-09 15:00:00,监测点C,468.0,38.0,56.0,42.0,63.0,0.721,29.3,85,1000.2,1.4,250.9
9964,2020-06-09 16:00:00,监测点C,6.0,45.0,44.0,31.0,58.0,0.516,27.1,87,1000.9,2.7,42.7
9965,2020-06-09 17:00:00,监测点C,5.0,18.0,13.0,16.0,53.0,0.313,21.6,95,1001.7,1.2,298.2
9966,2020-06-09 18:00:00,监测点C,5.0,22.0,46.4009011368995,5.0,45.0,0.391,21.0,97,1002.1,0.7,285.8
9967,2020-06-09 19:00:00,监测点C,5.0,26.0,46.4009011368995,1.0,44.0,0.463,20.6,98,1002.5,0.7,7.0
9968,2020-06-09 20:00:00,监测点C,5.0,29.0,44.0,7.0,37.0,0.548,20.6,99,1002.5,0.6,126.8
9969,2020-06-09 21:00:00,监测点C,5.0,29.0,33.0,13.0,31.0,0.533,20.7,99,1002.7,1.4,204.0
9970,2020-06-09 22:00:00,监测点C,5.0,25.0,18.0,16.0,37.0,0.427,20.6,98,1003.5,1.3,247.2
9971,2020-06-09 23:00:00,监测点C,5.0,22.0,18.0,16.0,35.0,0.42,21.1,95,1003.6,1.2,198.4
9972,2020-06-10 00:00:00,监测点C,5.0,25.0,14.0,17.0,29.0,0.435,21.3,95,1003.6,0.8,185.9
9973,2020-06-10 01:00:00,监测点C,5.0,26.0,23.0,22.0,22.0,0.433,21.2,95,1003.3,0.7,166.8
9974,2020-06-10 02:00:00,监测点C,5.0,24.0,17.0,20.0,24.0,0.428,21.6,94,1002.9,0.8,174.4
9975,2020-06-10 03:00:00,监测点C,5.0,25.0,22.0,22.0,16.0,0.408,21.5,94,1002.5,0.6,216.8
9976,2020-06-10 04:00:00,监测点C,5.0,26.0,16.0,25.0,15.0,0.393,21.4,94,1002.5,0.6,192.9
9977,2020-06-10 05:00:00,监测点C,6.0,25.0,18.0,25.0,13.0,0.403,21.6,94,1002.6,0.4,181.2
9978,2020-06-10 06:00:00,监测点C,6.0,30.0,18.0,25.0,8.0,0.394,21.8,94,1002.7,1.0,188.4
9979,2020-06-10 07:00:00,监测点C,6.0,29.0,33.0,23.0,11.0,0.437,22.0,92,1003.2,0.7,188.5
9980,2020-06-10 08:00:00,监测点C,7.0,29.0,23.0,20.0,14.0,0.562,22.4,91,1003.5,0.9,190.2
9981,2020-06-10 09:00:00,监测点C,7.0,29.0,23.0,18.0,18.0,0.67,23.2,89,1003.9,0.9,209.7
9982,2020-06-10 10:00:00,监测点C,10.0,33.0,27.0,20.0,15.0,0.727,23.4,88,1004.1,0.8,272.7
9983,2020-06-10 11:00:00,监测点C,10.0,29.0,29.0,19.0,27.0,0.607,25.5,84,1004.1,0.6,170.7
9984,2020-06-10 12:00:00,监测点C,8.0,34.0,44.0,31.0,41.0,0.652,27.5,79,1004.0,0.6,309.5
9985,2020-06-10 13:00:00,监测点C,8.0,37.0,52.0,42.0,68.0,0.663,28.6,77,1003.8,0.8,130.7
9986,2020-06-10 14:00:00,监测点C,6.0,28.0,61.0,48.0,126.0,0.572,30.4,72,1003.0,0.9,341.1
9987,2020-06-10 15:00:00,监测点C,6.0,23.0,60.0,50.0,154.0,0.506,31.1,69,1002.0,0.9,340.1
9988,2020-06-10 16:00:00,监测点C,6.0,18.0,58.0,46.0,154.0,0.448,31.5,67,1001.1,1.4,351.7
9989,2020-06-10 17:00:00,监测点C,6.0,22.0,59.0,51.0,165.0,0.489,32.1,66,1000.4,0.7,344.7
9990,2020-06-10 18:00:00,监测点C,6.0,26.0,68.0,55.0,170.0,0.556,31.6,70,1000.2,0.9,339.5
9991,2020-06-10 19:00:00,监测点C,6.0,32.0,62.0,41.0,124.0,0.591,30.9,70,1000.5,1.2,313.9
9992,2020-06-10 20:00:00,监测点C,6.0,32.0,42.0,32.0,91.0,0.649,30.1,72,1001.2,0.7,269.8
9993,2020-06-10 21:00:00,监测点C,5.0,34.0,45.0,26.0,80.0,0.642,28.8,80,1002.0,1.8,187.0
9994,2020-06-10 22:00:00,监测点C,6.0,30.0,33.0,19.0,68.0,0.578,27.8,84,1002.4,1.7,196.8
9995,2020-06-10 23:00:00,监测点C,6.0,30.0,30.0,17.0,57.0,0.562,27.4,85,1002.7,1.3,190.6
9996,2020-06-11 00:00:00,监测点C,5.0,34.0,27.0,17.0,46.0,0.554,27.5,84,1002.9,1.4,200.2
9997,2020-06-11 01:00:00,监测点C,6.0,37.0,38.0,18.0,33.0,0.601,27.4,85,1002.8,1.0,190.9
9998,2020-06-11 02:00:00,监测点C,6.0,41.0,33.0,18.0,21.0,0.559,27.2,86,1002.6,0.7,190.5
9999,2020-06-11 03:00:00,监测点C,6.0,48.0,37.0,17.0,8.0,0.549,27.3,86,1002.5,0.5,227.3
10000,2020-06-11 04:00:00,监测点C,7.0,54.0,40.0,18.0,1.0,0.527,27.4,86,1002.5,0.6,315.6
10001,2020-06-11 05:00:00,监测点C,8.0,50.0,39.0,17.0,1.0,0.536,27.4,86,1002.6,0.4,260.9
10002,2020-06-11 06:00:00,监测点C,7.0,45.0,37.0,18.0,1.0,0.714,27.0,88,1002.7,0.6,179.8
10003,2020-06-11 07:00:00,监测点C,7.0,43.0,45.0,18.0,5.0,0.693,27.7,86,1002.8,0.5,207.9
10004,2020-06-11 08:00:00,监测点C,9.0,40.0,40.0,21.0,14.0,0.659,28.4,82,1002.9,0.9,278.0
10005,2020-06-11 09:00:00,监测点C,8.0,32.0,40.0,21.0,24.0,0.542,28.8,80,1003.0,1.3,300.3
10006,2020-06-11 10:00:00,监测点C,7.0,25.0,44.0,22.0,37.0,0.428,29.4,77,1002.8,1.2,356.7
10007,2020-06-11 11:00:00,监测点C,8.0,26.0,41.0,28.0,53.0,0.407,30.1,75,1002.7,0.8,339.0
10008,2020-06-11 12:00:00,监测点C,7.0,22.0,41.0,32.0,87.0,0.446,30.9,72,1002.3,1.1,353.3
10009,2020-06-11 13:00:00,监测点C,7.0,19.0,48.0,33.0,114.0,0.427,31.6,68,1001.6,1.0,347.5
10010,2020-06-11 14:00:00,监测点C,7.0,17.0,47.0,32.0,128.0,0.379,31.8,66,1000.9,1.2,9.7
10011,2020-06-11 15:00:00,监测点C,6.0,18.0,40.0,31.0,99.0,0.425,32.4,64,1000.1,1.1,12.0
10012,2020-06-11 16:00:00,监测点C,6.0,15.0,40.0,28.0,111.0,0.394,32.3,63,999.4,1.4,7.4
10013,2020-06-11 17:00:00,监测点C,6.0,19.0,32.0,28.0,141.0,0.337,33.7,58,998.8,0.8,338.5
10014,2020-06-11 18:00:00,监测点C,110.0,24.0,49.0,30.0,130.0,0.507,33.2,60,998.4,0.9,348.4
10015,2020-06-11 19:00:00,监测点C,6.0,27.0,63.0,36.0,123.0,0.576,32.7,63,998.4,0.8,321.4
10016,2020-06-11 20:00:00,监测点C,5.0,28.0,57.0,44.0,119.0,0.69,32.2,66,998.6,1.1,254.2
10017,2020-06-11 21:00:00,监测点C,5.0,39.0,71.0,37.0,90.0,0.746,31.4,70,999.0,1.0,239.1
10018,2020-06-11 22:00:00,监测点C,5.0,37.0,65.0,26.0,66.0,0.558,30.7,72,999.7,1.2,227.2
10019,2020-06-11 23:00:00,监测点C,5.0,42.0,54.0,21.0,35.0,0.498,30.3,74,1000.6,1.1,279.9
10020,2020-06-12 00:00:00,监测点C,6.0,53.0,51.0,20.0,14.0,0.511,29.8,77,1000.8,1.3,315.7
10021,2020-06-12 01:00:00,监测点C,5.0,42.0,46.0,16.0,8.0,0.41,29.2,79,1001.0,1.7,313.3
10022,2020-06-12 02:00:00,监测点C,5.0,27.0,24.0,12.0,13.0,0.348,28.7,79,1000.9,1.6,320.9
10023,2020-06-12 03:00:00,监测点C,5.0,27.0,24.0,12.0,11.0,0.334,28.2,81,1000.9,1.4,317.8
10024,2020-06-12 04:00:00,监测点C,5.0,28.0,21.0,12.0,8.0,0.336,27.8,84,1000.8,1.1,350.0
10025,2020-06-12 05:00:00,监测点C,6.0,28.0,30.0,11.0,7.0,0.341,27.5,85,1000.6,1.0,295.1
10026,2020-06-12 06:00:00,监测点C,6.0,25.0,22.0,10.0,12.0,0.347,27.4,85,1000.9,1.0,296.6
10027,2020-06-12 07:00:00,监测点C,6.0,25.0,17.0,10.0,15.0,0.384,27.5,84,1001.3,0.8,315.3
10028,2020-06-12 08:00:00,监测点C,6.0,24.0,23.0,10.0,18.0,0.432,28.1,81,1001.6,0.7,323.2
10029,2020-06-12 09:00:00,监测点C,6.0,23.0,20.0,12.0,24.0,0.41,28.7,78,1001.9,0.8,304.4
10030,2020-06-12 10:00:00,监测点C,5.0,23.0,33.0,15.0,35.0,0.384,29.5,73,1001.9,0.8,317.2
10031,2020-06-12 11:00:00,监测点C,5.0,19.0,32.0,20.0,65.0,0.342,30.6,67,1001.4,1.4,349.7
10032,2020-06-12 12:00:00,监测点C,5.0,16.0,33.0,23.0,94.0,0.328,31.5,62,1000.7,1.8,8.1
10033,2020-06-12 13:00:00,监测点C,5.0,14.0,42.0,25.0,119.0,0.31,32.3,59,999.9,1.5,338.2
10034,2020-06-12 14:00:00,监测点C,5.0,13.0,29.0,26.0,132.0,0.305,33.0,56,999.0,1.6,3.8
10035,2020-06-12 15:00:00,监测点C,5.0,14.0,27.0,27.0,138.0,0.319,33.5,53,998.2,1.6,6.7
10036,2020-06-12 16:00:00,监测点C,5.0,15.0,38.0,24.0,150.0,0.313,34.3,52,997.6,1.6,347.8
10037,2020-06-12 17:00:00,监测点C,5.0,15.0,41.0,20.0,159.0,0.322,34.5,50,997.0,1.8,10.0
10038,2020-06-12 18:00:00,监测点C,5.0,20.0,34.0,20.0,156.0,0.363,34.8,50,996.7,1.1,336.3
10039,2020-06-12 19:00:00,监测点C,5.0,25.0,42.0,19.0,158.0,0.448,34.3,51,996.7,1.0,349.3
10040,2020-06-12 20:00:00,监测点C,5.0,25.0,52.0,20.0,173.0,0.514,33.4,56,997.2,1.0,245.5
10041,2020-06-12 21:00:00,监测点C,5.0,46.0,68.0,21.0,97.0,0.848,32.3,64,998.0,0.8,178.0
10042,2020-06-12 22:00:00,监测点C,5.0,39.0,66.0,23.0,99.0,0.714,31.5,66,998.5,1.0,174.6
10043,2020-06-12 23:00:00,监测点C,5.0,46.0,72.0,28.0,88.0,0.703,31.3,68,999.2,0.9,231.0
10044,2020-06-13 00:00:00,监测点C,5.0,47.0,74.0,27.0,59.0,0.549,30.7,69,999.5,1.0,239.0
10045,2020-06-13 01:00:00,监测点C,5.0,47.0,59.0,23.0,27.0,0.487,30.3,68,999.5,1.4,233.2
10046,2020-06-13 02:00:00,监测点C,5.0,45.0,44.0,19.0,14.0,0.4,30.1,67,999.4,1.0,266.2
10047,2020-06-13 03:00:00,监测点C,5.0,48.0,32.0,18.0,7.0,0.396,29.6,68,999.1,1.1,269.0
10048,2020-06-13 04:00:00,监测点C,6.0,49.0,37.0,17.0,5.0,0.4,29.2,70,999.2,1.3,266.2
10049,2020-06-13 05:00:00,监测点C,6.0,49.0,32.0,15.0,4.0,0.394,28.9,73,999.6,1.0,266.5
10050,2020-06-13 06:00:00,监测点C,6.0,47.0,28.0,14.0,4.0,0.412,28.8,74,999.8,0.5,130.2
10051,2020-06-13 07:00:00,监测点C,7.0,45.0,30.0,17.0,8.0,0.487,29.0,73,1000.1,0.6,323.7
10052,2020-06-13 08:00:00,监测点C,6.0,36.0,41.0,20.0,18.0,0.455,29.5,71,1000.4,1.3,148.9
10053,2020-06-13 09:00:00,监测点C,6.0,29.0,36.0,20.0,34.0,0.441,30.6,67,1000.4,1.0,147.1
10054,2020-06-13 10:00:00,监测点C,5.0,20.0,38.0,19.0,55.0,0.361,31.0,65,1000.5,1.9,191.1
10055,2020-06-13 11:00:00,监测点C,5.0,19.0,34.0,22.0,72.0,0.337,31.4,64,1000.5,1.8,282.8
10056,2020-06-13 12:00:00,监测点C,5.0,15.0,22.0,20.0,101.0,0.326,32.6,60,1000.4,1.7,265.8
10057,2020-06-13 13:00:00,监测点C,5.0,13.0,26.0,23.0,109.0,0.314,33.5,57,999.8,1.6,267.9
10058,2020-06-13 14:00:00,监测点C,5.0,11.0,27.0,24.0,116.0,0.312,33.7,57,998.8,2.2,265.6
10059,2020-06-13 15:00:00,监测点C,5.0,12.0,31.0,25.0,111.0,0.317,34.4,56,997.9,2.1,263.9
10060,2020-06-13 16:00:00,监测点C,5.0,14.0,37.0,26.0,102.0,0.349,34.2,59,997.6,2.6,229.9
10061,2020-06-13 17:00:00,监测点C,4.0,13.0,35.0,22.0,61.0,0.339,32.5,65,997.9,2.9,216.8
10062,2020-06-13 18:00:00,监测点C,4.0,13.0,14.0,18.0,58.0,0.35,32.2,65,997.9,2.8,201.3
10063,2020-06-13 19:00:00,监测点C,5.0,15.0,16.0,18.0,53.0,0.378,31.8,66,998.6,2.4,218.4
10064,2020-06-13 20:00:00,监测点C,5.0,21.0,25.0,18.0,43.0,0.42,31.1,70,999.1,1.8,188.8
10065,2020-06-13 21:00:00,监测点C,5.0,21.0,24.0,15.0,39.0,0.396,30.8,72,999.6,2.1,189.2
10066,2020-06-13 22:00:00,监测点C,6.0,24.0,23.0,13.0,29.0,0.389,30.4,73,1000.0,2.8,188.6
10067,2020-06-13 23:00:00,监测点C,5.0,17.0,21.0,12.0,31.0,0.352,30.3,71,1000.6,2.7,189.3
10068,2020-06-14 00:00:00,监测点C,5.0,15.0,13.0,10.0,32.0,0.318,30.1,71,1000.9,2.7,189.0
10069,2020-06-14 01:00:00,监测点C,5.0,15.0,16.0,10.0,30.0,0.33,30.0,71,1000.3,2.3,191.4
10070,2020-06-14 02:00:00,监测点C,5.0,14.0,11.0,10.0,31.0,0.298,29.8,71,999.9,2.2,196.9
10071,2020-06-14 03:00:00,监测点C,5.0,14.0,13.0,9.0,30.0,0.294,29.5,72,1000.2,2.5,199.2
10072,2020-06-14 04:00:00,监测点C,5.0,16.0,14.0,8.0,26.0,0.276,29.1,75,1000.6,2.0,205.3
10073,2020-06-14 05:00:00,监测点C,5.0,16.0,10.0,8.0,23.0,0.287,28.3,79,1000.7,2.9,188.0
10074,2020-06-14 06:00:00,监测点C,5.0,12.0,8.0,6.0,28.0,0.29,28.2,78,1001.1,2.6,191.1
10075,2020-06-14 07:00:00,监测点C,5.0,13.0,14.0,5.0,27.0,0.316,28.0,79,1001.6,2.1,191.7
10076,2020-06-14 08:00:00,监测点C,5.0,13.0,10.0,5.0,28.0,0.356,28.2,78,1002.1,2.8,193.6
10077,2020-06-14 09:00:00,监测点C,5.0,14.0,10.0,5.0,30.0,0.358,28.9,74,1002.3,2.5,192.5
10078,2020-06-14 10:00:00,监测点C,5.0,14.0,24.0,5.0,31.0,0.357,28.6,77,1002.5,3.2,200.0
10079,2020-06-14 11:00:00,监测点C,5.0,17.0,23.0,6.0,31.0,0.372,25.9,89,1003.2,2.1,241.1
10080,2020-06-14 12:00:00,监测点C,5.0,16.0,4.0,7.0,42.0,0.418,27.8,82,1003.3,1.9,195.6
10081,2020-06-14 13:00:00,监测点C,5.0,16.0,20.0,9.0,68.0,0.388,29.3,76,1003.1,1.6,223.3
10082,2020-06-14 14:00:00,监测点C,5.0,15.0,22.0,12.0,80.0,0.355,28.5,81,1002.8,1.9,232.0
10083,2020-06-14 15:00:00,监测点C,5.0,17.0,15.0,13.0,84.0,0.409,29.1,79,1002.3,2.6,199.2
10084,2020-06-14 16:00:00,监测点C,5.0,17.0,21.0,14.0,83.0,0.364,29.3,75,1002.0,2.8,253.6
10085,2020-06-14 17:00:00,监测点C,4.0,19.0,22.0,13.0,67.0,0.362,27.9,81,1002.1,2.1,273.1
10086,2020-06-14 18:00:00,监测点C,4.0,18.0,4.0,11.0,56.0,0.399,27.5,80,1002.4,1.6,215.9
10087,2020-06-14 19:00:00,监测点C,4.0,21.0,15.0,10.0,49.0,0.462,27.1,82,1002.8,1.4,198.5
10088,2020-06-14 20:00:00,监测点C,4.0,24.0,20.0,8.0,46.0,0.466,26.9,83,1003.2,1.4,144.4
10089,2020-06-14 21:00:00,监测点C,5.0,27.0,12.0,8.0,39.0,0.48,27.6,80,1003.8,1.6,184.9
10090,2020-06-14 22:00:00,监测点C,5.0,26.0,25.0,9.0,32.0,0.434,27.4,80,1004.4,2.2,225.9
10091,2020-06-14 23:00:00,监测点C,4.0,20.0,16.0,9.0,36.0,0.396,24.2,91,1005.3,1.6,223.5
10092,2020-06-15 00:00:00,监测点C,5.0,24.0,9.0,8.0,28.0,0.419,24.4,90,1005.5,1.0,210.8
10093,2020-06-15 01:00:00,监测点C,5.0,24.0,10.0,8.0,26.0,0.382,25.0,87,1005.2,1.3,193.8
10094,2020-06-15 02:00:00,监测点C,5.0,27.0,16.0,9.0,21.0,0.427,25.7,86,1005.2,1.3,196.3
10095,2020-06-15 03:00:00,监测点C,6.0,27.0,16.0,9.0,23.0,0.464,25.8,84,1004.7,1.4,196.8
10096,2020-06-15 04:00:00,监测点C,5.0,18.0,18.0,7.0,36.0,0.381,24.0,90,1004.6,0.6,352.5
10097,2020-06-15 05:00:00,监测点C,5.0,21.0,7.0,7.0,30.0,0.352,23.2,92,1004.3,0.7,220.2
10098,2020-06-15 06:00:00,监测点C,5.0,25.0,13.0,8.0,22.0,0.374,24.2,89,1004.7,1.2,181.9
10099,2020-06-15 07:00:00,监测点C,5.0,25.0,10.0,7.0,20.0,0.437,25.0,87,1005.3,1.2,189.2
10100,2020-06-15 08:00:00,监测点C,6.0,29.0,23.0,7.0,16.0,0.537,26.0,85,1005.9,1.2,200.6
10101,2020-06-15 09:00:00,监测点C,6.0,28.0,25.0,8.0,24.0,0.542,27.7,81,1006.2,0.9,227.1
10102,2020-06-15 10:00:00,监测点C,6.0,25.0,33.0,9.0,35.0,0.457,28.2,80,1006.5,1.1,249.4
10103,2020-06-15 11:00:00,监测点C,5.0,33.0,35.0,12.0,30.0,0.552,28.3,81,1006.4,1.1,44.7
10104,2020-06-15 12:00:00,监测点C,5.0,28.0,25.0,14.0,61.0,0.494,29.6,76,1006.0,0.9,72.2
10105,2020-06-15 13:00:00,监测点C,5.0,23.0,38.0,22.0,120.0,0.437,30.6,70,1005.3,1.0,356.5
