,SO2,NO2,PM10,PM2.5,O3,CO,T,H,P,WS,WD,AQI,MainPStr,DAQI,MainP,AP
1555,3.0,17.0,21.0,8.0,30.0,0.7,30.6,72.0,1004.4,1.8,268.6,22.0,NO2,0.0,1,-0.6782329416414358
1556,5.0,17.0,16.0,6.0,26.0,0.8,30.2,74.0,1005.1,1.9,244.9,22.0,NO2,1.0,1,-0.6723163900812081
1557,7.0,18.0,21.0,6.0,22.0,0.9,29.9,78.0,1005.7,1.2,273.9,23.0,"NO2,CO",-2.0,"1,5",-0.5551931964982414
1558,4.0,14.0,21.0,6.0,26.0,0.8,29.6,80.0,1005.6,1.4,278.4,21.0,PM10,-1.0,2,-0.6842302587295632
1559,3.0,14.0,5.0,6.0,24.0,0.8,29.4,82.0,1005.4,0.9,7.5,20.0,CO,0.0,5,-0.8437739485413591
1560,3.0,15.0,15.0,4.0,23.0,0.8,29.2,82.0,1005.3,0.8,11.0,20.0,CO,-2.0,5,-0.772006932357655
1561,2.0,14.0,16.0,4.0,24.0,0.7,29.1,82.0,1005.0,0.9,338.6,18.0,"NO2,CO",0.0,"1,5",-0.8298471897127532
1562,3.0,14.0,17.0,6.0,24.0,0.7,28.9,83.0,1004.8,0.8,333.8,18.0,"NO2,CO",2.0,"1,5",-0.7831269103963459
1563,3.0,16.0,13.0,4.0,22.0,0.7,28.7,84.0,1004.9,0.9,291.2,20.0,NO2,2.0,1,-0.8194486877005809
1564,3.0,17.0,16.0,3.0,18.0,0.7,28.7,85.0,1005.2,0.7,4.0,22.0,NO2,-2.0,1,-0.807111897217818
1565,4.0,16.0,12.0,4.0,20.0,0.7,29.2,83.0,1005.6,1.0,293.7,20.0,NO2,0.0,1,-0.814285162716575
1566,6.0,15.0,16.0,3.0,26.0,0.8,30.4,77.0,1005.7,1.1,301.3,20.0,CO,7.0,5,-0.7003924973383977
1567,5.0,14.0,27.0,5.0,33.0,0.8,30.8,72.0,1005.9,2.0,232.7,27.0,PM10,-2.0,2,-0.5982190196914347
1568,3.0,13.0,25.0,4.0,44.0,0.7,31.4,67.0,1006.2,2.5,223.6,25.0,PM10,4.0,2,-0.6745988006538495
1569,4.0,14.0,18.0,2.0,58.0,0.7,32.4,64.0,1005.9,1.9,232.6,29.0,O3,9.0,4,-0.6688459304154999
1570,4.0,11.0,18.0,5.0,76.0,0.7,33.8,58.0,1005.2,2.0,241.8,38.0,O3,-1.0,4,-0.6102672515499589
1571,3.0,11.0,28.0,6.0,74.0,0.7,33.1,62.0,1004.6,2.2,239.6,37.0,O3,-4.0,4,-0.5465700290303944
1572,1.0,12.0,33.0,7.0,43.0,0.7,28.7,84.0,1004.4,1.5,280.3,33.0,PM10,-3.0,2,-0.637282289450329
1573,2.0,24.0,9.0,4.0,38.0,0.8,30.0,78.0,1004.1,1.2,226.6,30.0,NO2,0.0,1,-0.6907259332917638
1574,6.0,24.0,8.0,5.0,50.0,0.7,31.3,72.0,1003.4,1.6,121.7,30.0,NO2,-4.0,1,-0.6032372182157271
1575,5.0,17.0,22.0,6.0,51.0,0.7,32.3,67.0,1003.0,1.6,240.4,26.0,O3,2.0,4,-0.571877525105037
1576,6.0,22.0,19.0,4.0,48.0,0.7,32.5,66.0,1002.7,1.4,213.9,28.0,NO2,9.0,1,-0.5504073071793484
1577,5.0,20.0,37.0,5.0,52.0,0.7,32.3,68.0,1002.7,2.2,242.9,37.0,PM10,-11.0,2,-0.42107986536100334
1578,6.0,18.0,26.0,8.0,28.0,0.7,31.3,72.0,1003.0,2.5,240.3,26.0,PM10,-1.0,2,-0.571674990645899
1579,4.0,20.0,25.0,8.0,21.0,0.7,30.8,74.0,1003.3,2.5,235.9,25.0,"NO2,PM10",-1.0,"1,2",-0.6242737435622049
1580,5.0,19.0,24.0,6.0,19.0,0.7,30.3,78.0,1003.6,1.5,276.2,24.0,"NO2,PM10",-5.0,"1,2",-0.6479040139779956
1581,3.0,15.0,17.0,6.0,21.0,0.7,29.9,79.0,1003.9,1.9,251.1,19.0,NO2,-1.0,1,-0.7829768813965593
1582,5.0,14.0,13.0,5.0,21.0,0.7,29.8,80.0,1004.3,2.1,228.4,18.0,"NO2,CO",0.0,"1,5",-0.7946803594724353
1583,5.0,14.0,8.0,5.0,19.0,0.6,29.7,81.0,1004.2,1.8,240.7,18.0,NO2,-3.0,1,-0.8812743233708181
1584,5.0,12.0,15.0,4.0,21.0,0.6,29.6,81.0,1003.7,2.3,229.1,15.0,"NO2,PM10,CO",0.0,"1,2,5",-0.8471312254148288
1585,3.0,12.0,10.0,2.0,23.0,0.6,29.6,80.0,1003.5,2.1,230.8,15.0,"NO2,CO",4.0,"1,5",-0.9402214530267134
1586,6.0,15.0,16.0,2.0,18.0,0.6,29.3,83.0,1003.5,1.2,262.7,19.0,NO2,0.0,1,-0.8144134151927183
1587,6.0,15.0,17.0,3.0,17.0,0.6,29.4,83.0,1003.8,1.4,237.3,19.0,NO2,1.0,1,-0.8007742008109112
1588,3.0,16.0,12.0,4.0,15.0,0.6,29.5,82.0,1004.0,1.3,232.6,20.0,NO2,0.0,1,-0.8909254199107716
1589,4.0,16.0,15.0,4.0,15.0,0.6,29.6,82.0,1004.2,1.3,237.9,20.0,NO2,0.0,1,-0.8456575934931948
1590,4.0,16.0,16.0,3.0,18.0,0.7,30.1,80.0,1004.6,1.3,241.3,20.0,NO2,5.0,1,-0.7974266979635014
1591,5.0,20.0,14.0,2.0,22.0,0.8,31.2,73.0,1004.8,1.3,233.7,25.0,NO2,4.0,1,-0.7063710098922903
1592,7.0,20.0,29.0,3.0,34.0,0.8,32.0,68.0,1004.8,1.6,242.9,29.0,PM10,2.0,2,-0.4898613072784155
1593,6.0,18.0,24.0,7.0,62.0,0.7,32.8,64.0,1004.5,1.8,233.2,31.0,O3,8.0,4,-0.4757593037475012
1594,5.0,14.0,27.0,8.0,78.0,0.7,33.7,61.0,1004.1,2.1,237.2,39.0,O3,8.0,4,-0.44893370150996176
1595,5.0,13.0,27.0,9.0,93.0,0.7,34.6,58.0,1003.5,1.9,235.9,47.0,O3,-3.0,4,-0.39728124269167553
1596,4.0,10.0,25.0,10.0,88.0,0.7,34.5,59.0,1002.9,2.4,230.2,44.0,O3,-6.0,4,-0.47576449982536545
1597,4.0,12.0,20.0,7.0,76.0,0.7,34.6,60.0,1002.3,2.6,232.0,38.0,O3,-4.0,4,-0.5649908868255737
1598,3.0,13.0,24.0,5.0,68.0,0.7,34.6,60.0,1001.9,2.3,246.1,34.0,O3,1.0,4,-0.5882026207917077
1599,3.0,12.0,22.0,7.0,70.0,0.6,34.3,59.0,1001.4,3.1,230.5,35.0,O3,-2.0,4,-0.6287181560873786
1600,2.0,15.0,31.0,5.0,65.0,0.7,33.8,62.0,1001.1,2.5,250.5,33.0,O3,2.0,4,-0.5400487984101778
1601,2.0,15.0,35.0,5.0,43.0,0.7,32.9,66.0,1001.4,2.4,255.7,35.0,PM10,-4.0,2,-0.5856144503893334
1602,3.0,15.0,31.0,9.0,28.0,0.6,32.0,68.0,1001.9,2.8,237.9,31.0,PM10,-8.0,2,-0.6539576708464502
1603,5.0,15.0,23.0,8.0,21.0,0.6,31.2,72.0,1002.4,3.0,230.4,23.0,PM10,4.0,2,-0.7127545841405044
1604,4.0,17.0,27.0,7.0,16.0,0.7,30.9,74.0,1002.7,2.4,230.9,27.0,PM10,-9.0,2,-0.6671829118394428
1605,2.0,14.0,18.0,6.0,17.0,0.6,30.6,76.0,1003.2,2.0,232.2,18.0,"NO2,PM10",2.0,"1,2",-0.8586650457126418
1606,2.0,13.0,20.0,7.0,18.0,0.6,30.4,76.0,1003.2,2.0,229.7,20.0,PM10,2.0,2,-0.8405041570605243
1607,2.0,12.0,22.0,5.0,19.0,0.6,30.2,77.0,1002.9,2.3,232.6,22.0,PM10,-3.0,2,-0.8492458017435355
1608,2.0,14.0,19.0,5.0,18.0,0.6,30.0,78.0,1002.6,1.9,239.3,19.0,PM10,1.0,2,-0.8558216907698603
1609,3.0,16.0,15.0,2.0,16.0,0.6,29.9,78.0,1002.4,1.1,265.7,20.0,NO2,-1.0,1,-0.8805670067551109
1610,4.0,14.0,19.0,3.0,17.0,0.6,29.8,79.0,1002.6,1.0,239.0,19.0,PM10,0.0,2,-0.8362383495240883
1611,4.0,15.0,14.0,5.0,16.0,0.6,29.7,79.0,1002.9,0.8,266.4,19.0,NO2,1.0,1,-0.85222055882796
1612,3.0,16.0,16.0,3.0,14.0,0.6,29.7,80.0,1002.9,1.1,245.1,20.0,NO2,5.0,1,-0.8704973737655008
1613,3.0,20.0,21.0,6.0,12.0,0.6,29.9,79.0,1003.3,1.2,236.6,25.0,NO2,2.0,1,-0.7660924871977851
1614,4.0,21.0,18.0,3.0,12.0,0.7,30.5,78.0,1003.7,0.8,42.3,27.0,NO2,-5.0,1,-0.7480677511102073
1615,6.0,16.0,22.0,1.0,25.0,0.7,31.2,73.0,1003.5,1.5,233.8,22.0,PM10,3.0,2,-0.6998389976063885
1616,6.0,17.0,25.0,5.0,38.0,0.7,32.1,68.0,1003.4,1.7,233.6,25.0,PM10,4.0,2,-0.5819817678977299
1617,5.0,15.0,28.0,7.0,58.0,0.7,32.9,64.0,1003.2,2.2,231.8,29.0,O3,8.0,4,-0.5101927826269381
1618,5.0,14.0,28.0,17.0,74.0,0.6,33.8,61.0,1002.5,2.3,245.9,37.0,O3,5.0,4,-0.4125115202135871
1619,4.0,11.0,28.0,10.0,84.0,0.6,34.6,58.0,1001.8,2.4,241.9,42.0,O3,-5.0,4,-0.49270857603341073
1620,2.0,9.0,26.0,10.0,73.0,0.6,34.5,58.0,1001.5,2.4,236.2,37.0,O3,2.0,4,-0.6112620318863085
1621,4.0,12.0,24.0,8.0,77.0,0.6,34.5,60.0,1000.9,2.3,239.6,39.0,O3,-3.0,4,-0.5577370334750079
1622,3.0,11.0,32.0,6.0,72.0,0.6,34.4,60.0,1000.4,2.7,237.3,36.0,O3,-1.0,4,-0.5589924309681291
1623,3.0,12.0,26.0,8.0,70.0,0.6,34.4,60.0,1000.0,2.9,231.8,35.0,O3,2.0,4,-0.586785506326492
1624,3.0,14.0,37.0,10.0,59.0,0.6,33.5,64.0,1000.1,2.9,236.7,37.0,PM10,-2.0,2,-0.49574420177924744
1625,5.0,15.0,35.0,12.0,41.0,0.7,32.6,67.0,1000.3,2.9,236.6,35.0,PM10,-3.0,2,-0.4683491180996787
1626,5.0,16.0,32.0,8.0,27.0,0.7,31.8,71.0,1000.6,3.2,232.3,32.0,PM10,-4.0,2,-0.5680583828477792
1627,3.0,14.0,28.0,6.0,24.0,0.6,31.3,73.0,1001.3,3.0,230.8,28.0,PM10,-1.0,2,-0.7307211569136267
1628,1.0,12.0,27.0,7.0,23.0,0.6,30.9,75.0,1001.4,3.1,231.6,27.0,PM10,-5.0,2,-0.7963700030705512
1629,2.0,15.0,22.0,4.0,18.0,0.6,30.7,75.0,1001.8,2.0,234.6,22.0,PM10,-1.0,2,-0.8292065747183095
1630,3.0,15.0,21.0,5.0,19.0,0.6,30.4,75.0,1001.7,1.2,257.4,21.0,PM10,-2.0,2,-0.8043667944460035
1631,1.0,13.0,19.0,4.0,21.0,0.6,30.3,75.0,1001.4,1.5,230.0,19.0,PM10,0.0,2,-0.8854832033120504
1632,4.0,15.0,9.0,1.0,18.0,0.6,30.0,77.0,1001.0,1.2,259.7,19.0,NO2,0.0,1,-0.9221578638018757
1633,5.0,15.0,15.0,0.0,17.0,0.6,30.0,77.0,1001.0,1.1,260.3,19.0,NO2,0.0,1,-0.8647032759013223
1634,5.0,15.0,14.0,5.0,16.0,0.6,29.9,77.0,1001.3,0.8,251.9,19.0,NO2,8.0,1,-0.831676586397266
1635,5.0,21.0,18.0,4.0,11.0,0.6,30.0,76.0,1001.7,1.2,235.2,27.0,NO2,7.0,1,-0.7603742267625185
1636,6.0,27.0,20.0,2.0,6.0,0.6,29.9,77.0,1002.2,1.3,236.9,34.0,NO2,-5.0,1,-0.6939779751333751
1637,6.0,23.0,22.0,3.0,9.0,0.6,29.9,78.0,1002.4,1.3,234.2,29.0,NO2,1.0,1,-0.701254243225996
1638,7.0,23.0,30.0,4.0,13.0,0.6,30.3,76.0,1002.6,1.9,229.7,30.0,PM10,-5.0,2,-0.5915341568164506
1639,6.0,18.0,25.0,3.0,20.0,0.7,30.6,74.0,1002.9,2.1,230.4,25.0,PM10,-2.0,2,-0.6533104820043163
1640,5.0,14.0,23.0,5.0,29.0,0.6333333333333333,31.1,69.0,1002.9,2.7,226.2,23.0,PM10,5.0,2,-0.709209780246929
1641,4.0,16.0,28.0,10.0,35.0,0.5666666666666667,31.9,66.0,1002.7,2.2,236.1,28.0,PM10,5.0,2,-0.6260736576366793
1642,2.0,16.0,32.33333333333334,6.0,53.5,0.5,32.9,62.0,1002.3,2.4,237.9,33.0,PM10,4.0,2,-0.6267810761876654
1643,2.0,14.33333333333333,36.66666666666666,3.0,72.0,0.6,34.0,58.0,1002.1,1.8,232.2,37.0,PM10,5.0,2,-0.5317836977219871
1644,3.0,12.66666666666667,41.0,2.0,83.0,0.6,34.1,58.0,1001.7,1.8,247.6,42.0,O3,-13.0,4,-0.46332756284619003
1645,3.0,11.0,29.0,11.0,53.0,0.6,33.5,60.0,1001.4,1.8,264.1,29.0,PM10,-4.0,2,-0.606700775848206
1646,1.0,10.0,12.0,7.0,50.0,0.6,33.6,60.0,1001.1,1.8,242.9,25.0,O3,-1.0,4,-0.8453281217684027
1647,1.0,13.0,19.0,3.0,48.0,0.6,33.4,60.0,1001.2,1.8,247.9,24.0,O3,4.0,4,-0.7980720168344426
1648,1.0,22.0,28.0,4.0,35.0,0.6,32.9,63.0,1001.5,1.2,250.6,28.0,"NO2,PM10",11.0,"1,2",-0.663608543273248
1649,1.0,26.0,39.0,6.0,33.0,0.6,31.0,68.0,1002.1,1.6,268.9,39.0,PM10,15.0,2,-0.5187234598434761
1650,1.0,43.0,42.0,6.0,14.0,0.8,29.2,78.0,1002.3,0.9,51.3,54.0,NO2,10.0,1,-0.3007257527048831
1651,1.0,51.0,40.0,17.0,6.0,0.7,29.4,76.0,1003.2,0.8,352.8,64.0,NO2,-2.0,1,-0.19850054332974063
1652,1.0,49.0,40.0,14.0,8.0,0.8,29.1,77.0,1003.5,1.0,11.8,62.0,NO2,-4.0,1,-0.20173308243071245
1653,1.0,46.0,42.0,17.0,8.0,0.8,29.0,78.0,1003.8,0.7,291.6,58.0,NO2,1.0,1,-0.19092429930012766
1654,1.0,47.0,35.0,14.0,5.0,0.8,28.9,79.0,1003.8,0.5,51.2,59.0,NO2,-11.0,1,-0.27536579627152946
1655,2.0,38.0,33.0,15.0,11.0,0.7,28.8,79.0,1003.7,0.6,355.2,48.0,NO2,16.0,1,-0.3768967300904476
1656,1.0,51.0,36.0,13.0,0.0,0.8,28.7,82.0,1003.6,0.5,57.4,64.0,NO2,0.0,1,-0.2505048369764196
1657,2.0,51.0,38.0,16.0,0.0,0.8,28.8,82.0,1003.3,0.6,68.3,64.0,NO2,0.0,1,-0.18657576188600852
1658,1.0,51.0,50.0,16.0,0.0,0.8,28.6,83.0,1003.1,0.7,48.2,64.0,NO2,-1.0,1,-0.10822431836917135
1659,1.0,50.0,39.0,17.0,0.0,0.8,28.8,82.0,1003.0,0.4,42.8,63.0,NO2,-5.0,1,-0.20076971171907615
1660,2.0,46.0,46.0,18.0,0.0,0.8,28.7,82.0,1003.0,0.7,259.6,58.0,NO2,-9.0,1,-0.15700432824612257
1661,6.0,39.0,33.0,11.0,6.0,0.7,29.4,77.0,1002.9,0.8,234.6,49.0,NO2,-4.0,1,-0.33758001859911696
1662,4.0,36.0,25.0,8.0,9.0,0.8,29.3,80.0,1003.3,0.9,267.6,45.0,NO2,-7.0,1,-0.4551199716440113
1663,4.0,30.0,34.0,9.0,17.0,0.8,30.2,77.0,1003.3,1.5,252.1,38.0,NO2,8.0,1,-0.4085768864923426
1664,2.0,33.0,46.0,11.0,18.0,0.8,29.8,81.0,1003.4,1.8,265.5,46.0,PM10,1.0,2,-0.2966884922614511
1665,1.0,37.0,39.0,13.0,10.0,0.8,28.8,84.0,1003.8,1.6,333.6,47.0,NO2,12.0,1,-0.3421079935368516
1666,0.0,47.0,33.0,15.0,3.0,0.8,26.3,91.0,1003.7,2.2,40.8,59.0,NO2,-11.0,1,-0.3105639896994963
1667,0.0,38.0,4.0,9.0,24.0,0.7,25.4,95.0,1004.4,1.6,323.8,48.0,NO2,-4.0,1,-0.6643824387300662
1668,-1.0,35.0,6.0,3.0,34.0,0.6,24.8,95.0,1004.2,0.9,42.5,44.0,NO2,-4.0,1,-0.7573777919161094
1669,-1.0,32.0,6.0,1.0,24.0,0.6,25.4,95.0,1004.7,1.0,295.7,40.0,NO2,-7.0,1,-0.8435849475906303
1670,2.5,26.0,4.0,1.0,36.0,0.6,25.0,94.0,1004.3,1.0,141.5,33.0,NO2,11.0,1,-0.8104812757596912
1671,6.0,35.0,7.0,-1.0,32.0,0.7,25.6,92.0,1003.8,0.7,338.1,44.0,NO2,11.0,1,-0.6100895296676715
1672,6.0,44.0,10.0,-1.0,15.0,0.8,25.6,92.0,1004.1,1.3,41.6,55.0,NO2,-3.0,1,-0.5100712229582219
1673,6.0,41.0,10.0,5.0,22.0,0.7,25.5,92.0,1004.4,0.7,46.4,52.0,NO2,13.0,1,-0.5021037838742364
1674,6.0,52.0,6.0,4.666666666666667,8.0,0.8,25.4,92.0,1005.0,1.1,76.7,65.0,NO2,-6.0,1,-0.4303373496420707
1675,6.0,47.0,3.0,4.333333333333333,12.0,0.8,25.3,94.0,1006.1,1.1,272.0,59.0,NO2,-9.0,1,-0.4980659143126227
1676,6.0,40.0,-2.0,4.0,22.0,0.8,24.9,94.0,1006.2,0.8,11.2,50.0,NO2,-3.0,1,-0.5825771063073367
1677,6.0,37.0,10.0,6.0,22.0,0.8,25.0,94.0,1005.9,0.9,8.5,47.0,NO2,-7.0,1,-0.49832298766551875
1678,7.0,32.0,9.0,6.0,22.0,0.8,25.2,92.0,1005.0,0.9,64.9,40.0,NO2,4.0,1,-0.5403141657790063
1679,7.0,35.0,12.0,7.0,20.0,0.7,25.0,91.0,1004.0,1.2,77.5,44.0,NO2,-1.0,1,-0.5194340217381932
1680,8.0,34.0,5.0,6.0,20.0,0.7,25.2,90.0,1003.7,0.7,304.7,43.0,NO2,-5.0,1,-0.576405326231646
1681,8.0,30.0,14.0,8.0,20.0,0.7,25.2,90.0,1004.3,0.8,279.4,38.0,NO2,-6.0,1,-0.5277338347530883
1682,8.0,25.0,12.0,10.0,22.0,0.7,25.4,88.0,1005.1,0.4,239.0,32.0,NO2,-3.0,1,-0.5734360849517511
1683,8.0,23.0,19.0,8.0,12.0,0.8,25.2,91.0,1005.0,0.4,272.7,29.0,NO2,18.0,1,-0.5528470970113167
1684,8.0,37.0,20.0,11.0,5.0,0.8,25.3,90.0,1005.1,0.7,73.4,47.0,NO2,8.0,1,-0.3906675242899884
1685,8.0,44.0,20.0,9.0,1.0,0.9,25.4,90.0,1005.5,0.5,72.8,55.0,NO2,-2.0,1,-0.30862108204503536
1686,10.0,42.0,26.0,15.0,5.0,1.0,26.0,88.0,1006.1,0.4,336.5,53.0,NO2,2.0,1,-0.13347120552107405
1687,13.0,44.0,25.0,16.0,17.0,1.0,27.2,81.0,1006.3,0.6,67.0,55.0,NO2,7.0,1,-0.00656053872045866
1688,14.0,49.0,42.0,24.0,34.0,0.9,28.4,75.0,1006.5,0.9,70.7,62.0,NO2,0.0,1,0.30255373360963134
1689,16.0,49.0,49.0,23.0,85.0,0.9,29.8,70.0,1006.1,1.0,48.5,62.0,NO2,-2.0,1,0.5744118109974135
1690,18.0,48.0,70.0,30.0,100.0,0.9,30.3,68.0,1005.8,0.8,275.7,60.0,"NO2,PM10",8.0,"1,2",0.8940242592555243
1691,16.0,30.0,40.0,29.0,121.0,0.8,30.6,67.0,1005.3,1.1,278.9,68.0,O3,-10.0,4,0.4379851776724229
1692,10.0,14.0,28.0,19.0,109.0,0.7,31.2,66.0,1004.6,1.0,295.7,58.0,O3,15.0,4,-0.12867290930728753
1693,9.0,12.0,19.0,9.0,127.0,0.7,31.8,64.0,1003.4,1.1,245.7,73.0,O3,12.0,4,-0.2705286361089353
1694,9.0,17.0,29.0,13.0,141.0,0.7,32.1,63.0,1003.2,0.9,259.0,85.0,O3,-14.0,4,-0.04797773966651023
1695,8.0,16.0,38.0,15.0,125.0,0.7,31.5,67.0,1003.1,0.5,261.5,71.0,O3,-22.0,4,-0.04438720336466521
1696,10.0,39.0,37.0,16.0,96.0,0.8,30.5,74.0,1003.0,1.4,114.8,49.0,NO2,1.0,1,0.1819092684316258
1697,10.0,40.0,48.0,25.0,64.0,0.8,29.3,80.0,1003.4,1.7,112.5,50.0,NO2,13.0,1,0.24990316834832393
1698,9.0,50.0,31.0,21.0,40.0,0.9,29.3,80.0,1003.9,1.0,78.4,63.0,NO2,-21.0,1,0.11455346836535499
1699,8.0,32.0,42.0,22.0,49.0,0.8,28.3,85.0,1004.5,1.0,132.1,42.0,PM10,8.0,2,-0.00794892411593176
1700,7.0,40.0,26.0,14.0,23.0,0.9,27.7,92.0,1004.9,0.7,7.4,50.0,NO2,14.0,1,-0.19978409302059333
1701,7.0,51.0,25.0,22.0,8.0,0.9,27.4,94.0,1005.2,0.6,12.4,64.0,NO2,-14.0,1,-0.07038250473201357
1702,8.0,40.0,18.0,19.0,15.0,0.8,27.3,94.0,1004.8,0.9,41.2,50.0,NO2,-10.0,1,-0.26713787126979904
1703,11.0,32.0,16.0,15.0,24.0,0.7,27.1,89.0,1003.8,1.3,288.9,40.0,NO2,-11.0,1,-0.35085089843290856
1704,20.0,23.0,9.0,9.0,37.0,0.7,26.9,82.0,1003.1,0.9,247.7,29.0,NO2,16.0,1,-0.32877360635181646
1705,16.0,36.0,7.0,6.0,18.0,0.7,26.6,84.0,1002.8,0.8,236.3,45.0,NO2,-3.0,1,-0.3809925938931446
1706,18.0,33.0,16.0,8.0,22.0,0.7,26.5,84.0,1002.9,0.6,250.5,42.0,NO2,16.0,1,-0.2660960588080338
1707,32.0,46.0,18.0,11.0,10.0,0.7,26.7,81.0,1002.8,0.7,241.9,58.0,NO2,-9.0,1,0.16323373246794273
1708,20.0,39.0,17.0,19.0,16.0,0.7,26.7,80.0,1002.2,0.6,227.0,49.0,NO2,9.0,1,-0.07438905635046364
1709,16.0,46.0,18.0,10.0,7.0,0.8,26.8,81.0,1002.4,0.5,35.0,58.0,NO2,2.0,1,-0.1468977039089437
1710,15.0,48.0,24.0,12.0,5.0,1.1,27.1,82.0,1003.5,0.6,292.0,60.0,NO2,-2.0,1,0.02926457083346123
1711,13.0,46.0,39.0,13.0,6.0,1.2,27.0,86.0,1003.7,0.7,344.4,58.0,NO2,0.0,1,0.14086381986015653
1712,14.0,46.0,36.0,16.0,6.0,1.2,26.9,89.0,1003.8,0.8,328.6,58.0,NO2,7.0,1,0.16358647163909631
1713,12.0,52.0,42.0,14.0,4.0,1.2,26.8,90.0,1003.8,0.9,328.7,65.0,NO2,7.0,1,0.21202468880192554
1714,11.0,57.0,46.0,23.0,4.0,1.1,26.9,90.0,1003.3,0.8,89.5,72.0,NO2,8.0,1,0.32119894310516384
1715,12.0,64.0,47.0,26.0,12.0,1.2,28.0,85.0,1002.7,0.9,54.3,80.0,NO2,9.0,1,0.519703174708016
1716,13.0,71.0,49.0,27.0,33.0,1.1,29.6,79.0,1002.0,0.8,23.6,89.0,NO2,-10.0,1,0.6784214712432681
1717,11.0,63.0,62.0,32.0,50.0,1.1,30.1,78.0,1001.3,1.1,43.1,79.0,NO2,-12.0,1,0.7631204808065816
1718,11.0,53.0,57.0,32.0,94.0,1.0,31.0,75.0,1000.5,0.9,17.7,67.0,NO2,4.0,1,0.7321395291854833
1719,13.0,29.0,44.0,29.0,125.0,0.8,32.7,67.0,999.7,0.9,237.0,71.0,O3,31.0,4,0.41273795142192826
1720,15.0,39.0,55.0,19.0,162.0,1.0,32.3,68.0,999.4,1.3,357.9,102.0,O3,-17.0,4,0.7719639153315544
1721,10.0,57.0,100.0,40.0,141.0,1.0,30.6,78.0,999.3,1.5,85.4,85.0,O3,-22.0,4,1.3489163042658845
1722,11.0,39.0,42.0,45.0,70.0,0.8,29.7,83.0,999.9,1.5,120.2,63.0,PM2.5,-11.0,3,0.41090837021624715
1723,12.0,41.0,28.0,22.0,43.0,0.8,29.4,84.0,1000.7,1.2,107.7,52.0,NO2,1.0,1,0.03516045056893981
1724,10.0,42.0,28.0,17.0,34.0,0.9,29.4,83.0,1001.3,0.9,292.6,53.0,NO2,-6.0,1,-0.03378413140187306
1725,12.0,37.0,34.0,16.0,25.0,1.1,29.6,83.0,1001.7,1.6,228.8,47.0,NO2,-13.0,1,0.03786066751494695
1726,11.0,27.0,29.0,16.0,26.0,1.2,29.4,84.0,1001.1,2.0,229.4,34.0,NO2,-6.0,1,-0.09065950079627808
1727,9.0,20.0,28.0,15.0,29.0,0.9,29.2,86.0,1000.6,1.5,234.2,28.0,PM10,-3.0,2,-0.32900404289727436
1728,10.0,20.0,19.0,12.0,25.0,0.8,28.8,88.0,1000.1,0.8,25.6,25.0,NO2,5.0,1,-0.46206086913366284
1729,8.0,24.0,29.0,9.0,20.0,0.7,28.4,90.0,999.9,0.6,309.3,30.0,NO2,-1.0,1,-0.4602996927652296
1730,11.0,23.0,26.0,11.0,19.0,0.7,28.4,90.0,999.7,0.5,283.7,29.0,NO2,4.0,1,-0.41988496180518564
1731,11.0,26.0,23.0,9.0,14.0,0.7,28.2,91.0,999.6,0.6,344.2,33.0,NO2,2.0,1,-0.44781542544733993
1732,10.0,28.0,30.0,13.0,10.0,0.8,28.1,92.0,999.7,0.5,35.6,35.0,NO2,7.0,1,-0.32911276220865093
1733,9.0,33.0,30.0,13.0,3.0,0.9,28.6,91.0,1000.3,0.6,55.3,42.0,NO2,-5.0,1,-0.28210156070031855
1734,11.0,29.0,25.0,21.0,20.0,0.8,30.1,81.0,1000.4,0.8,117.2,37.0,NO2,-2.0,1,-0.23148053709740524
1735,15.0,28.0,35.0,13.0,33.0,0.8,32.0,73.0,1000.6,0.6,279.7,35.0,"NO2,PM10",3.0,"1,2",-0.10308610472318014
1736,15.0,29.0,38.0,15.0,47.0,0.9,32.6,69.0,1000.7,0.8,91.7,38.0,PM10,7.0,2,0.03865406195677398
1737,14.0,36.0,45.0,17.0,85.0,0.9,32.6,70.0,1000.4,1.2,60.6,45.0,"NO2,PM10",40.0,"1,2",0.30538960952368455
1738,10.0,25.0,55.0,25.0,142.0,0.8,33.4,64.0,1000.0,1.3,237.7,85.0,O3,-15.0,4,0.4231379119300832
1739,12.0,16.0,40.0,26.0,123.0,0.7,34.0,60.0,999.5,1.7,240.1,70.0,O3,-26.0,4,0.14577471512711024
1740,9.0,16.0,32.0,17.0,88.0,0.7,33.5,61.0,998.7,1.6,231.2,44.0,O3,-2.0,4,-0.18743042819560435
1741,8.0,20.0,22.0,10.0,84.0,0.7,33.2,65.0,998.1,1.1,208.0,42.0,O3,-1.0,4,-0.32400305789448575
1742,8.0,28.0,35.0,17.0,82.0,0.7,32.8,68.0,997.4,1.5,149.8,41.0,O3,-13.0,4,-0.07436275687606793
1743,9.0,22.0,28.0,17.0,48.0,0.7,31.1,71.0,997.1,1.3,232.4,28.0,"NO2,PM10",12.0,"1,2",-0.29802618347439425
1744,12.0,32.0,18.0,7.0,45.0,0.7,32.3,70.0,997.2,1.0,255.8,40.0,NO2,-2.0,1,-0.3106032363351666
1745,11.0,30.0,32.0,11.0,55.0,0.8,32.0,72.0,997.5,1.2,269.9,38.0,NO2,6.0,1,-0.1276725336751705
